,LifetimeB1,LifetimeB2,ATLASlumi,CMSlumi,IntB1,IntB2,Ene,Betastar_IP1,Betastar_IP5,Xing_IP1,Xing_IP5,BMode
1525599651.785,2.662,6.322,0.0,0.0,6870000000.0,7640000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599661.785,2.595,6.053,0.0,0.0,7680000000.0,7490000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599671.785,2.664,6.156,0.0,0.0,7650000000.0,7710000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599681.785,2.63,6.478,0.0,0.0,8240000000.0,7760000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599691.785,2.632,6.562,0.0,0.0,7450000000.0,8400000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599701.785,2.703,6.292,0.0,0.0,7240000000.0,8200000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599711.785,2.741,6.797,0.0,0.0,6680000000.0,8620000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599721.785,2.709,6.403,0.0,0.0,6550000000.0,8350000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599731.785,2.719,6.517,0.0,0.0,6110000000.0,8340000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599741.785,2.67,6.912,0.0,0.0,7170000000.0,8740000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599751.785,2.709,6.899,0.0,0.000345769,7230000000.0,8860000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599761.785,2.738,6.26,0.0,0.0,6390000000.0,8020000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599771.785,2.648,6.453,0.0,0.0,6770000000.0,8280000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599781.785,2.697,6.68,0.0,0.0,7210000000.0,7700000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599791.785,2.641,7.074,0.0,0.0,7210000000.0,7750000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599801.785,2.779,6.297,0.0,0.0,7880000000.0,8250000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599811.785,2.748,6.602,0.0,0.0,7180000000.0,7260000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599821.785,2.632,6.613,0.0,0.0,6790000000.0,7800000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599831.785,2.649,6.199,0.0,0.0,7120000000.0,7920000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599841.785,2.681,6.03,0.0,0.0,6420000000.0,8120000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599851.785,2.654,6.45,0.0,0.0,7280000000.0,8110000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599861.785,2.559,6.276,0.0,0.0,7170000000.0,7480000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599871.785,2.697,6.037,0.0,0.0,6890000000.0,7600000000.0,494.0,48.0,45.0,170.0,170.0,2.0
1525599881.785,2.733,6.377,0.0,0.0,7530000000.0,7370000000.0,494.0,48.0,45.0,170.0,170.0,5.0
1525599891.785,2.403,5.66,0.0,0.0,7680000000.0,7970000000.0,494.0,48.0,45.0,170.0,170.0,5.0
1525599901.785,2.383,5.509,0.0,0.0,7610000000.0,8060000000.0,494.0,48.0,45.0,170.0,170.0,5.0
1525599911.785,1.927,4.374,0.0,0.0,7320000000.0,7810000000.0,494.0,1100.0,1100.0,170.0,170.0,5.0
1525599921.785,1.525,2.904,0.0,0.0,7080000000.0,8490000000.0,494.0,1100.0,1100.0,170.0,170.0,5.0
1525599931.785,1.811,3.42,0.0,0.0,7310000000.0,8340000000.0,494.0,1100.0,1100.0,170.0,170.0,5.0
1525599941.785,1.989,3.821,0.0,0.0,6350000000.0,8320000000.0,494.0,1100.0,1100.0,170.0,170.0,5.0
1525599951.785,2.023,3.887,0.0,0.0,7300000000.0,7930000000.0,494.0,1100.0,1100.0,170.0,170.0,5.0
1525599961.785,2.122,3.975,0.0,0.0,7120000000.0,7760000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525599971.785,2.095,3.997,0.0,0.0,6920000000.0,8210000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525599981.785,2.201,4.196,0.0,0.0,7050000000.0,8290000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525599991.785,2.082,4.032,0.0,0.0,6970000000.0,8170000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600001.785,2.102,4.126,0.0,0.0,6550000000.0,8200000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600011.785,2.214,4.032,0.0,0.0,7130000000.0,8570000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600021.785,2.173,4.094,0.0,0.0,7640000000.0,8580000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600031.785,2.151,4.118,0.0,0.0,6660000000.0,7970000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600041.785,1.755,4.07,0.002021862,0.0,7400000000.0,8200000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600051.785,2.062,4.159,0.0,0.0,7940000000.0,8020000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600061.785,86.765,4.22,0.0,0.000345769,1384900000000.0,7900000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600071.785,83.669,4.35,0.0,0.000691538,1384790000000.0,8160000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600081.785,70.517,3.705,0.0,0.000172885,1384010000000.0,8350000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600091.785,75.243,3.854,0.0,0.000518654,1385120000000.0,8640000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600101.785,98.854,177.554,0.0,0.001555962,1385440000000.0,1368510000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600111.785,83.905,30.826,0.0,0.000864423,1385190000000.0,1367980000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600121.785,67.278,90.002,0.0,0.001383077,1385470000000.0,1368460000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600131.785,60.018,119.516,0.0,0.001037308,1384700000000.0,1368540000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600141.785,58.574,124.981,0.0,0.000864423,1385440000000.0,1368290000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600151.785,21.489,120.041,0.000771986,0.003227172,1383880000000.0,1368150000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600161.785,39.276,120.982,0.0,0.003388535,1383590000000.0,1368400000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600171.785,44.201,115.294,0.0,0.006454359,12170210000000.0,1368170000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600181.785,44.032,103.545,4.263e-06,0.004356691,12168430000000.0,1368050000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600191.785,43.376,57.716,0.0,0.004840768,12167330000000.0,1367980000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600201.785,41.193,67.06,0.0,0.006454353,12167690000000.0,1367660000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600211.785,57.861,243.294,0.0,0.009854449,12166710000000.0,12139190000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600221.785,52.546,214.571,0.0,0.008125572,12165300000000.0,12140250000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600231.785,44.036,139.323,0.0,0.008644231,12163270000000.0,12140190000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600241.785,38.024,88.161,0.0,0.010027325,12164010000000.0,12141370000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600251.785,44.216,94.003,0.001871105,0.007779825,12163030000000.0,12140060000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600261.785,43.293,21.349,0.00254019,0.009508656,12159710000000.0,12137260000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600271.785,41.476,97.723,0.0,0.008750617,12160820000000.0,12138130000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600281.785,41.285,117.003,0.002495035,0.017288484,12159350000000.0,28454380000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600291.785,41.581,181.004,0.00064371,0.014349451,12158000000000.0,28454880000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600301.785,36.712,149.098,0.001340603,0.01815291,12157810000000.0,28454880000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600311.785,38.521,143.981,0.0,0.014522318,12157380000000.0,28452760000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600321.785,44.825,121.428,0.0,0.019535996,28477860000000.0,28453760000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600331.785,39.767,100.153,0.0,0.020054653,28475400000000.0,28452200000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600341.785,35.131,61.461,0.0,0.017634256,28471900000000.0,28441890000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600351.785,36.509,68.476,0.0,0.017634274,28469320000000.0,28440890000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600361.785,36.944,74.381,0.0,0.024376763,28467360000000.0,28439650000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600371.785,36.205,69.189,0.0,0.018671563,28464840000000.0,28439340000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600381.785,25.064,65.085,0.0,0.020746185,28451770000000.0,28437470000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600391.785,27.723,60.525,0.000615194,0.02403099,43959510000000.0,28435800000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600401.785,26.516,57.143,0.005296181,0.025414089,44598460000000.0,28434370000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600411.785,28.161,26.522,0.002737439,0.03008196,44584190000000.0,28431510000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600421.785,29.813,47.444,0.003414752,0.024895411,44580460000000.0,28431320000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600431.785,30.194,47.873,0.003113724,0.021437718,44592260000000.0,28429210000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600441.785,31.452,46.349,0.003670626,0.025068283,44579220000000.0,28427280000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600451.785,28.447,44.528,0.004853751,0.023685241,44573020000000.0,28425660000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600461.785,29.768,42.285,0.0,0.026624257,44561230000000.0,28424230000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600471.785,32.621,41.078,0.0,0.030600611,60894110000000.0,28422060000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600481.785,33.752,38.828,0.0,0.028698884,60886040000000.0,28419320000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600491.785,35.355,36.283,0.0,0.03198372,60882320000000.0,28417890000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600501.785,35.667,19.255,0.0,0.02990907,60869280000000.0,30843330000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600511.785,37.702,52.517,0.0,0.03371252,60868040000000.0,44616160000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600521.785,34.708,54.646,0.0,0.0309464,60859350000000.0,44613670000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600531.785,35.336,52.245,0.004200287,0.034576967,60855630000000.0,44620520000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600541.785,36.272,50.142,0.003372461,0.031119268,71668090000000.0,44603080000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600551.785,35.891,48.021,0.00039229,0.038553275,71668090000000.0,44611800000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600561.785,35.119,33.089,0.005901096,0.036651533,71660020000000.0,44611800000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600571.785,34.853,39.839,0.002288761,0.03232945,71656300000000.0,44590010000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600581.785,31.844,43.021,0.001224333,0.03302101,71643880000000.0,44595610000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600591.785,35.414,42.771,0.0,0.039763436,71643880000000.0,44606820000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600601.785,32.416,41.417,0.0,0.03717024,71635200000000.0,44593740000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600611.785,33.762,40.092,0.0,0.03786177,71620300000000.0,44590010000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600621.785,34.003,39.797,0.0,0.034231197,71609130000000.0,44588140000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600631.785,33.019,39.023,0.003662656,0.034576934,71601680000000.0,44572580000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600641.785,32.613,34.224,0.005955364,0.033539645,71606020000000.0,44592500000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600651.785,33.831,34.818,0.000732533,0.03353967,71585550000000.0,44575690000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600661.785,33.885,36.08,0.003291265,0.040800754,71579960000000.0,44565730000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600671.785,27.21,35.268,0.005925261,0.033021018,71567540000000.0,44567590000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600681.785,32.774,34.628,0.004811456,0.035614297,71575610000000.0,44567590000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600691.785,32.008,33.626,0.001816231,0.03215658,71562590000000.0,44568840000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600701.785,31.918,32.696,0.001360471,0.03578713,71552030000000.0,44555140000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600711.785,32.782,29.39,0.0,0.035614256,71553900000000.0,44554520000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600721.785,33.678,31.06,0.001044393,0.034576934,71532170000000.0,44545800000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600731.785,37.486,41.155,0.0,0.040109247,71527200000000.0,60880910000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600741.785,36.085,43.36,0.0,0.041492272,71522250000000.0,60885880000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600751.785,31.405,40.843,0.0,0.04183811,71507970000000.0,60877170000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600761.785,32.775,42.084,0.003520474,0.038380377,71509830000000.0,60876540000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600771.785,33.72,40.734,0.0,0.045987286,87793680000000.0,60871570000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600781.785,33.936,40.288,0.001443386,0.044604234,87783750000000.0,60855380000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600791.785,35.277,36.177,0.001909978,0.043739796,87798020000000.0,60862220000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600801.785,36.366,42.317,0.002466878,0.043221146,87783750000000.0,71608870000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600811.785,34.587,44.519,0.001909978,0.047716163,87768240000000.0,71620700000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600821.785,27.616,46.69,0.0,0.043048237,87750850000000.0,71602020000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600831.785,32.787,45.281,0.0,0.045987297,87747760000000.0,71603270000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600841.785,31.821,40.539,0.002211784,0.045641523,103994370000000.0,71583340000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600851.785,34.422,42.751,0.0,0.05272972,103985060000000.0,71597040000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600861.785,34.507,37.887,0.000300262,0.047889017,103977610000000.0,71580860000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600871.785,33.286,36.38,0.000300262,0.048926324,103971410000000.0,71571510000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600881.785,30.501,46.944,0.0,0.04633307,103936040000000.0,87760910000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600891.785,32.424,48.363,0.0061451,0.057570543,103936660000000.0,87759670000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600901.785,31.35,46.689,0.005392531,0.05618753,103929210000000.0,87750330000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600911.785,21.039,41.824,0.003706778,0.059299305,116723920000000.0,87743480000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600921.785,36.338,44.019,0.005773245,0.055323046,120133620000000.0,87732270000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600931.785,34.39,21.435,0.00373688,0.059990827,120119970000000.0,87718580000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600941.785,33.154,39.537,0.00246113,0.05359416,120098240000000.0,87726670000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600951.785,33.741,47.554,0.0,0.05929935,120098240000000.0,103983310000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600961.785,34.296,49.482,0.000308788,0.05895358,120083970000000.0,103984560000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600971.785,30.814,49.434,0.0,0.057570502,120059760000000.0,103974600000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600981.785,31.737,48.409,0.0,0.059299342,120057280000000.0,103952810000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525600991.785,32.875,44.193,0.00411678,0.06621471,136315070000000.0,103957790000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601001.785,31.946,47.072,0.001450485,0.05393995,136283410000000.0,103949070000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601011.785,34.364,41.169,0.001224715,0.064140074,136279690000000.0,103947200000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601021.785,32.404,39.354,0.00217295,0.061546866,136253630000000.0,103930390000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601031.785,35.039,50.938,0.003226544,0.06777063,136233770000000.0,120147190000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601041.785,33.931,49.891,0.000532353,0.07243847,136230050000000.0,120149050000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601051.785,31.366,48.517,0.003271698,0.067770675,136215770000000.0,120147810000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601061.785,33.926,46.492,0.002102426,0.062584154,146958720000000.0,120125400000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601071.785,34.962,46.747,0.000236059,0.06500456,146946920000000.0,120123520000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601081.785,35.145,31.963,0.003607561,0.06535027,146932660000000.0,120117920000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601091.785,33.909,38.622,0.001289653,0.062584214,146912800000000.0,120118540000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601101.785,35.419,46.574,0.001294125,0.06984523,146902860000000.0,136344690000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601111.785,34.442,47.249,0.004962183,0.07001821,146900380000000.0,136330980000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601121.785,29.313,48.406,0.000313932,0.0681164,146878030000000.0,136310430000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601131.785,32.213,48.943,0.0,0.07036391,146839560000000.0,136296740000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601141.785,34.462,46.477,0.004618618,0.06880795,163115960000000.0,136301720000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601151.785,35.514,45.125,0.000614959,0.067770645,163093620000000.0,136293000000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601161.785,35.358,39.406,0.0,0.06759777,163082460000000.0,136273700000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601171.785,33.375,35.558,0.001728758,0.07278432,163052040000000.0,141270000000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601181.785,31.54,46.102,0.005733198,0.071228325,163052660000000.0,146927560000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601191.785,31.881,44.842,0.00175964,0.068807945,163023490000000.0,146923210000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601201.785,32.046,44.189,0.0,0.072611384,163011690000000.0,146905770000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601211.785,32.098,43.116,0.003927035,0.076587714,162987500000000.0,146887710000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601221.785,31.267,41.143,0.004619397,0.07122831,162968260000000.0,146888960000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601231.785,31.878,35.228,0.002256335,0.0663876,162937840000000.0,146868420000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601241.785,32.955,38.565,0.005152045,0.06483162,162935360000000.0,146850350000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601251.785,31.285,42.368,0.000937666,0.0693266,162914270000000.0,163024810000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601261.785,33.614,44.338,0.004233912,0.07278425,162897510000000.0,163006760000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601271.785,31.848,43.085,0.003360933,0.07174701,162886950000000.0,163019210000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601281.785,32.936,43.353,0.00053128,0.07468602,162862740000000.0,162982470000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601291.785,31.638,43.151,0.007665622,0.07555042,162847240000000.0,162985590000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601301.785,31.047,42.434,0.000798368,0.06673335,162834830000000.0,162969400000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601311.785,31.101,37.769,0.005118105,0.07399449,162806270000000.0,162947600000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601321.785,29.414,39.597,0.002318554,0.07589617,162791370000000.0,178442720000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601331.785,30.205,42.386,0.0,0.073475815,162772150000000.0,179064770000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601341.785,29.56,25.962,0.001264959,0.06777063,162742350000000.0,179048580000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601351.785,29.827,38.796,0.003296891,0.073821574,162735520000000.0,179044220000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601361.785,28.471,44.129,0.0,0.08108266,162715660000000.0,195340720000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601371.785,30.471,45.194,0.0,0.077624984,162687120000000.0,195327030000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601381.785,30.186,45.036,0.0,0.07157411,162674080000000.0,195305850000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601391.785,30.356,43.721,0.0,0.07779786,162664150000000.0,195280320000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601401.785,29.398,42.437,0.000927363,0.07364873,162639940000000.0,195281580000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601411.785,28.208,39.992,0.0,0.069153786,162607680000000.0,195264130000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601421.785,28.667,39.171,0.002635499,0.07434021,162584090000000.0,195244210000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601431.785,27.853,31.227,0.003613837,0.074167304,162582850000000.0,197640860000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601441.785,27.031,40.123,0.003192399,0.0760691,162545000000000.0,211282930000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601451.785,28.39,32.971,0.003342913,0.080564,162517690000000.0,211261140000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601461.785,28.171,38.192,0.001536751,0.07693345,162509000000000.0,211230000000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601471.785,25.685,39.709,0.002831167,0.07451317,162487270000000.0,222004660000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601481.785,27.08,42.823,0.002217986,0.07676057,162480440000000.0,221997820000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601491.785,27.89,37.223,0.006281852,0.08315726,162450660000000.0,221973540000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601501.785,27.366,37.411,0.001977164,0.07572325,162416520000000.0,221963570000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601511.785,27.151,39.991,0.006236698,0.08039117,162398520000000.0,238112500000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601521.785,27.583,41.683,0.00604103,0.0831573,162382400000000.0,238084480000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601531.785,26.162,37.479,0.010059745,0.08090978,162365010000000.0,238067030000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601541.785,26.309,37.457,0.00663137,0.07848945,162336460000000.0,238041520000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601551.785,26.538,41.363,0.00663137,0.079008035,162311650000000.0,254237130000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601561.785,27.078,41.933,0.003575944,0.087652214,162284330000000.0,254209740000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601571.785,26.636,37.172,0.006902294,0.08263864,162267570000000.0,254207870000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601581.785,26.573,35.358,0.010740394,0.08886242,162245850000000.0,268481950000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601591.785,26.465,40.81,0.007760222,0.087306425,162231590000000.0,270421560000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601601.785,15.715,42.298,0.000937563,0.08454035,162212960000000.0,270415960000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601611.785,25.805,42.274,0.0,0.08384882,162183790000000.0,270382330000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601621.785,30.529,40.034,0.002894238,0.08523187,178398130000000.0,270359300000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601631.785,30.235,40.081,0.00235239,0.09301159,178382000000000.0,270343730000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601641.785,30.398,34.998,0.000290356,0.080736876,178344760000000.0,270319440000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601651.785,28.268,34.465,0.0,0.090418324,178318690000000.0,270291420000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601661.785,26.981,38.498,0.001414767,0.08298434,178308770000000.0,286528780000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601671.785,26.62,37.112,0.001158895,0.09145568,178278980000000.0,286510090000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601681.785,25.322,38.322,0.002889799,0.09041833,178258490000000.0,286487040000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525601691.785,25.163,36.331,0.001279305,0.09404887,178234300000000.0,286452810000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
